1217.204,184.482,564.084,1526.624,122.200,468.251,519.448,69.563,426.463,313.681,57.293,183.016,2839.357,27.381,99.840,2063.753,54.364,261.523,1008.413,35.084,160.814,1800.400,48.912,164.139,1296.657,34.683,131.743,2108.442,24.191,95.075,1092.891,32.732,145.343,3346.547,32.701,168.245,6545.178,27.921,136.652,3201.912,45.854,180.090,636.498,24.322,83.454,396.795,38.861,297.552,614.762,31.301,253.717,266.259,19.206,73.130,308.393,19.332,82.932,299.560,34.877,141.892,100.000,0.000,0.000
730.060,150.095,907.311,2271.128,133.804,710.250,2976.325,264.214,1692.128,1377.016,85.611,397.497,1016.886,212.566,1119.826,1356.527,319.283,1695.574,2269.299,288.106,1333.483,1951.129,350.164,1288.610,1677.034,707.561,3415.955,4745.692,626.764,3560.073,1850.584,261.068,1290.362,2835.978,369.297,1397.629,1900.938,273.074,1025.164,2090.919,354.226,1165.279,830.641,98.147,344.296,1240.762,177.473,651.826,865.024,167.340,576.722,728.301,71.455,288.058,886.170,153.376,499.414,688.737,74.917,326.389,50.000,0.000,0.000
1050.731,85.722,297.332,1038.143,164.170,549.627,843.745,122.424,413.293,815.147,100.933,370.104,2271.856,200.347,700.926,652.657,92.209,276.698,1091.908,173.626,553.446,1385.056,59.115,206.336,1281.710,87.180,342.351,2895.545,61.498,249.339,3289.156,68.298,262.343,2940.965,68.671,289.746,6272.839,145.852,520.923,2097.366,56.448,224.326,887.445,27.286,101.533,583.680,23.840,103.973,826.611,15.215,115.497,434.882,8.719,37.576,408.404,25.300,100.298,451.151,51.921,234.976,100.000,0.000,0.000
1038.261,90.596,337.041,984.115,115.569,438.926,1314.378,89.455,309.167,606.619,55.815,213.150,1353.698,153.802,603.074,669.054,251.211,769.194,739.103,134.950,623.279,2634.720,261.677,953.037,868.712,305.031,1062.157,3609.621,326.677,1062.802,3565.536,262.901,1097.515,2600.382,140.350,537.158,6793.740,216.905,968.428,2745.732,175.994,703.869,442.723,99.165,431.576,739.258,89.608,337.796,807.185,54.672,235.528,315.309,25.211,89.422,336.488,25.376,114.860,248.155,27.780,106.284,0.000,0.000,0.000
866.808,128.700,510.410,1540.662,314.736,1174.458,628.991,83.373,319.921,294.546,36.162,136.160,2712.065,72.071,245.204,2214.079,132.783,464.561,1439.286,23.384,124.289,2053.265,49.371,165.544,1413.651,50.577,227.309,2246.344,49.308,198.505,1243.053,55.118,301.953,3013.937,39.859,226.291,6167.057,44.015,166.278,3206.446,28.148,138.903,512.389,18.880,87.543,379.954,47.803,326.552,518.163,29.811,138.571,338.844,18.976,86.327,382.213,48.861,180.893,416.417,43.268,157.730,100.000,0.000,0.000
1048.758,84.788,297.829,1186.243,140.781,565.587,950.192,109.985,432.427,480.172,92.331,366.720,3054.006,66.568,239.767,1829.394,49.018,220.032,678.815,33.448,164.170,1578.068,49.715,200.766,1421.121,61.282,278.180,2524.201,24.275,94.736,1582.783,42.845,190.792,4485.290,52.850,235.679,5845.867,30.344,144.411,2478.148,55.420,217.629,892.774,36.078,126.344,359.644,17.583,114.444,726.838,11.523,79.341,225.779,29.162,111.762,340.730,28.384,116.243,269.194,28.168,116.931,100.000,0.000,0.000
1013.898,124.355,412.111,1582.056,504.460,1978.594,301.819,90.773,387.021,893.020,196.167,913.065,1911.420,329.377,1478.984,934.179,242.209,1017.054,762.381,316.965,1185.902,1761.515,340.750,1682.734,1627.796,468.881,2071.539,1521.250,414.147,1518.720,1771.979,221.204,984.781,2371.305,309.911,1198.505,2133.758,211.518,907.520,814.229,94.457,414.427,343.960,36.542,164.757,857.303,72.588,286.004,571.924,53.610,256.902,349.610,23.382,101.481,445.137,23.918,97.729,386.843,28.907,117.708,80.000,0.000,20.000
716.786,130.872,464.211,1197.972,272.587,1312.049,1650.882,1223.120,5286.045,1012.077,216.100,941.631,2686.286,1809.792,6478.618,1387.015,418.745,1548.454,931.050,625.253,2540.101,2769.409,344.556,1441.369,1323.385,362.388,1284.633,1329.635,318.689,1469.332,3228.902,609.098,1963.835,1042.743,594.338,2289.550,2631.924,404.757,1444.754,3602.212,264.705,1041.941,980.434,228.931,882.933,927.200,156.095,623.320,692.846,160.777,680.491,421.097,125.284,385.010,459.201,93.861,369.864,308.182,43.623,206.516,80.000,0.000,20.000
1032.659,128.104,455.313,881.176,151.782,541.431,597.309,120.128,491.259,1433.776,127.917,443.267,1331.654,86.269,408.168,969.530,43.969,199.493,2300.140,101.462,477.465,1122.599,404.796,1521.229,1925.620,441.628,1720.810,3090.096,835.459,3044.699,1277.272,648.427,2180.953,4922.677,657.844,2259.517,3893.723,566.703,1994.503,3280.798,1134.307,4826.593,1934.330,667.965,2160.611,584.825,100.612,398.469,813.721,78.648,421.287,462.673,38.874,189.568,286.701,25.700,120.047,322.600,54.806,193.730,60.000,0.000,40.000
1226.143,218.683,643.644,1674.764,223.753,809.938,1085.201,162.146,719.539,568.903,174.182,624.554,2689.630,89.173,378.074,2484.186,92.243,312.146,1507.025,45.478,151.586,1807.847,30.863,113.455,1381.764,48.819,177.502,1560.771,50.524,229.511,1434.765,34.579,169.415,2426.003,59.521,287.697,5945.104,46.277,194.609,3958.283,24.997,106.304,583.929,44.504,206.155,651.810,55.185,294.947,734.019,55.953,341.746,534.495,34.193,121.969,524.388,33.526,135.933,513.560,68.295,270.582,100.000,0.000,0.000
889.348,93.807,329.701,696.862,104.634,420.979,782.010,180.444,614.781,628.498,393.755,1759.549,2113.934,180.740,732.995,466.782,177.268,740.971,1146.081,231.215,842.571,2158.695,352.338,1531.496,1288.771,199.010,708.543,422.966,148.462,497.277,3892.827,211.392,892.587,2266.649,108.207,497.076,2068.430,209.486,898.868,1626.561,169.500,688.381,572.723,63.964,228.776,798.079,58.329,371.338,908.608,57.793,355.758,315.271,25.718,117.434,517.416,25.682,115.038,388.696,49.701,258.602,80.000,0.000,20.000
751.634,161.840,668.238,1636.980,731.984,3048.627,334.197,145.434,640.722,971.742,99.076,349.893,2156.252,32.044,134.096,1711.434,151.434,597.555,549.488,231.046,991.878,1674.231,377.846,1587.940,788.110,199.860,806.602,1507.294,150.275,603.760,3102.033,187.331,720.108,3731.401,136.664,470.692,2636.626,193.165,901.308,1750.145,136.599,416.391,260.018,39.993,139.811,285.893,42.356,270.655,704.962,43.932,313.324,358.784,24.031,83.356,347.676,30.723,118.824,452.910,46.846,222.918,80.000,0.000,20.000
1275.355,170.639,824.726,2109.726,570.200,1954.346,2393.084,453.210,1358.489,2382.228,189.741,664.536,2651.908,167.373,758.004,4501.167,537.709,2484.152,2456.900,1882.009,6885.693,1005.691,219.703,808.757,1108.692,153.730,616.747,1475.089,93.991,336.541,1431.439,299.182,1445.697,1691.593,210.615,909.770,2000.921,240.590,1049.538,11381.334,3150.674,11275.047,19257.673,3038.669,11316.569,17085.252,976.011,4914.629,9346.304,454.526,2473.961,10979.895,243.604,965.982,12642.049,312.054,1101.264,10644.567,180.613,711.410,0.000,0.000,0.000
1011.980,162.319,575.493,1441.422,244.843,898.391,748.406,100.171,349.860,612.718,107.401,343.299,1648.415,127.802,578.818,945.166,225.775,861.008,1066.827,269.999,1112.893,2052.892,300.544,1279.418,1150.710,305.681,1115.630,2472.892,371.853,1418.386,2403.265,214.770,965.841,2145.000,277.004,912.848,5328.537,209.795,906.154,2254.195,106.741,414.483,631.886,43.379,147.917,619.081,27.629,197.927,784.586,99.052,495.110,419.863,29.255,181.443,452.216,17.048,68.827,313.966,20.473,103.708,100.000,0.000,0.000
1335.593,333.825,1143.891,1386.347,114.012,448.078,1204.193,171.491,645.395,832.196,223.436,1164.214,2697.466,1354.910,4829.536,678.890,63.043,233.374,1849.214,611.677,2654.556,3136.509,249.778,941.129,3564.782,551.923,2003.243,1595.401,553.687,1986.049,710.987,124.270,432.871,2714.285,415.218,1598.579,3337.882,438.614,1874.998,4247.340,345.566,1107.698,1170.385,65.254,210.311,872.792,44.013,179.743,904.808,86.231,460.382,374.540,43.805,158.911,691.800,79.991,232.934,481.576,40.849,161.507,60.000,0.000,40.000
795.248,206.708,777.817,1369.937,182.149,794.022,792.344,205.863,850.427,508.718,119.158,466.429,2822.712,71.563,275.831,2208.991,171.471,525.185,1102.744,41.498,173.724,1813.116,42.050,150.054,880.071,45.333,168.370,1199.949,26.284,115.443,1601.774,25.734,100.947,2821.091,56.188,227.114,6733.898,49.291,202.354,3406.072,62.578,350.071,664.774,23.922,116.955,500.749,28.854,171.555,427.883,28.838,157.555,221.236,37.964,143.934,251.603,23.040,87.982,260.716,20.527,75.404,100.000,0.000,0.000
1127.100,114.229,454.195,926.691,76.314,283.224,1136.248,395.046,1247.483,940.675,323.299,925.599,2585.333,266.505,963.679,708.875,165.120,643.659,1659.302,170.111,681.272,1647.540,617.334,2421.676,764.504,379.740,1391.273,2241.722,433.827,1371.504,2401.672,334.146,1474.459,2849.101,717.080,2094.814,6762.625,705.969,2316.822,4236.866,297.530,1001.161,1168.266,288.930,984.470,757.446,116.114,409.444,390.887,53.219,248.889,317.055,34.332,136.485,331.137,33.961,124.830,346.712,39.275,137.889,90.000,0.000,10.000
901.619,52.207,206.093,737.317,111.221,469.094,1029.913,443.858,1392.772,1063.484,129.428,492.581,873.993,87.855,350.870,1249.716,1378.260,6014.234,1994.783,242.905,807.529,2144.453,279.457,1290.467,1760.052,126.843,564.791,2274.034,628.873,2636.121,2396.445,798.483,2886.930,1572.288,321.714,1442.423,2678.470,614.614,2141.972,2369.191,114.129,505.030,2204.972,43.629,244.631,841.202,36.506,193.993,538.510,39.625,149.272,516.662,176.996,523.560,379.432,127.629,391.285,449.258,59.395,236.153,60.000,0.000,40.000
644.774,65.945,242.172,1705.641,243.342,913.527,1706.892,986.161,4623.917,1534.475,238.791,740.936,2958.027,322.453,1221.061,745.243,290.221,1280.036,1088.974,162.573,680.066,1570.711,475.443,1944.376,1791.583,633.870,2225.668,1198.752,373.693,1207.896,2586.686,478.728,1958.262,2335.138,550.319,2073.847,1043.443,472.110,1623.875,2253.132,354.182,1189.077,923.786,108.131,436.285,584.770,89.989,368.434,373.547,45.398,206.880,446.069,56.309,184.060,405.315,26.941,101.095,316.530,33.052,130.536,90.000,0.000,10.000
1691.558,1872.087,8547.368,1532.921,194.910,701.113,554.733,134.929,531.178,1396.949,379.597,1615.371,1244.984,356.772,1671.456,1412.757,442.025,1583.432,1059.179,436.009,1991.363,2112.317,503.739,1888.824,1025.498,340.309,1220.540,1146.947,221.032,973.203,1636.415,152.574,653.273,1631.993,383.208,1880.056,3599.346,543.675,2214.907,2994.179,234.732,1053.305,730.172,165.447,689.258,664.495,153.850,597.067,660.150,70.845,278.778,307.139,65.147,241.850,500.143,25.472,148.883,218.554,44.496,166.267,80.000,0.000,20.000
859.678,68.625,286.124,2052.518,1081.448,4870.953,2312.696,1884.674,7892.949,1050.631,952.713,3606.619,1022.047,166.507,870.180,1249.298,696.237,2674.768,1837.656,753.694,3331.629,2856.297,419.034,2428.302,3089.374,562.252,1777.594,1585.022,519.305,1628.780,999.289,340.651,1182.753,3785.121,530.008,2177.099,2409.001,900.831,2929.098,1566.864,415.001,1547.941,2360.819,302.526,1008.944,975.939,251.909,880.910,601.013,149.990,610.782,903.098,170.034,609.001,1524.593,226.190,845.806,671.879,75.549,278.621,60.000,0.000,40.000
902.552,172.773,481.076,1512.946,196.897,1052.198,1574.976,75.120,299.651,1827.958,1815.586,7746.927,1867.586,258.051,895.919,1304.685,1114.049,5085.563,1737.528,152.060,607.799,1626.370,336.069,1212.466,2214.930,654.425,2693.813,2014.135,706.412,2917.079,2502.868,291.551,1134.690,1204.813,672.682,2368.341,1789.725,597.046,2293.041,4059.939,152.314,532.635,830.570,77.349,251.042,1193.185,85.646,504.470,779.537,66.853,305.774,661.620,48.923,226.167,624.973,39.834,176.727,987.980,229.185,798.307,60.000,0.000,40.000
737.649,142.552,385.184,919.748,225.824,986.352,409.222,94.899,458.499,1352.411,280.566,1389.494,2184.316,323.700,960.254,1333.823,360.635,1396.439,1440.425,243.206,849.629,966.980,187.939,792.119,1314.802,64.234,253.692,1638.782,121.267,552.888,507.127,224.478,761.892,3103.567,104.420,426.143,7350.757,295.236,973.941,3618.995,104.610,435.946,239.462,19.661,87.855,675.804,110.456,406.109,459.472,56.629,214.810,324.880,57.871,292.684,228.443,39.730,134.606,278.243,27.721,117.588,90.000,0.000,10.000
835.259,66.157,257.694,1412.658,531.720,2255.384,1166.466,1028.058,4636.777,1508.188,241.188,982.137,1558.368,75.504,253.226,2675.358,1003.496,3855.568,1265.822,285.334,1115.860,4073.228,439.633,1536.691,2000.458,188.005,692.522,781.975,310.466,1290.908,1663.802,91.604,395.856,2883.958,229.794,968.271,994.103,169.090,744.063,2738.727,265.176,948.315,1405.002,93.663,320.853,982.973,37.892,164.419,303.372,30.132,125.339,397.222,28.493,117.408,344.398,17.999,69.956,322.414,20.815,85.974,80.000,0.000,20.000
850.409,73.472,225.328,804.513,70.348,339.217,1277.977,808.196,3463.869,760.604,231.457,1026.501,2050.627,145.419,529.167,991.098,341.656,1264.253,2192.386,194.722,882.019,1856.767,33.234,124.862,1517.561,88.894,270.178,379.895,87.373,366.505,2143.851,106.976,365.600,1054.429,612.958,1936.991,377.909,102.856,407.716,3260.896,514.880,1743.781,699.719,367.311,1265.289,352.449,159.778,607.177,487.110,49.432,245.273,224.421,30.389,180.152,332.121,62.041,231.701,345.437,63.958,292.260,80.000,0.000,20.000
1057.677,102.677,404.120,1119.365,190.504,776.270,1291.114,201.262,740.314,1478.039,177.764,633.128,1127.342,239.593,914.304,895.801,247.899,892.214,2074.595,226.763,773.911,3034.420,525.158,2377.515,1817.730,435.528,1483.588,1898.060,501.469,2196.534,829.763,226.287,738.846,1626.597,283.145,959.645,1450.152,216.517,776.892,1382.541,252.511,976.386,2370.612,1035.795,5429.131,381.525,35.074,160.429,661.916,89.975,322.454,443.280,74.030,259.760,511.149,47.815,172.984,388.769,43.595,195.449,80.000,0.000,20.000
624.728,100.146,345.335,1629.808,877.576,3808.345,342.627,151.569,726.655,1541.855,767.956,3480.985,1827.244,227.128,1722.816,397.548,116.883,570.030,782.389,260.333,1225.954,2630.947,189.697,664.798,825.178,417.483,1374.528,1124.004,214.219,917.757,3292.334,236.274,892.018,2526.248,145.204,650.362,549.965,184.085,920.682,2535.924,130.969,467.496,1394.749,53.685,203.329,981.600,130.823,382.252,642.664,71.540,206.512,285.872,21.998,81.559,377.864,25.729,102.937,344.595,31.849,134.053,80.000,0.000,20.000
1021.380,189.156,576.418,1594.413,159.590,613.301,887.965,125.935,509.896,465.252,59.227,243.077,2607.978,46.928,200.232,2061.172,71.865,231.450,1657.246,44.756,129.690,2238.193,20.264,74.910,875.136,26.712,108.357,1071.817,30.973,142.866,944.756,22.964,96.625,2225.962,34.922,201.814,6962.662,71.219,267.397,3207.481,49.002,213.585,582.340,18.823,91.125,533.535,25.043,124.592,440.581,23.010,122.515,321.013,22.723,85.248,291.808,23.145,106.427,251.676,28.440,106.875,100.000,0.000,0.000
1107.719,64.445,220.848,1058.939,89.225,310.753,1119.257,33.101,128.366,1206.038,76.895,276.654,2420.452,14.875,50.574,2146.229,69.811,270.929,1849.923,182.656,638.721,1660.144,384.380,1172.123,1536.948,547.226,1611.489,549.534,222.871,686.510,1732.663,511.414,2165.430,1030.200,347.641,1155.844,5768.534,169.380,521.249,3861.632,357.778,1190.158,867.199,229.687,768.538,901.330,52.986,229.533,273.471,27.979,121.129,329.140,22.530,89.534,304.566,23.545,91.807,269.643,19.759,69.236,90.000,0.000,10.000
1095.247,293.066,1287.857,1246.415,120.010,413.130,2231.628,239.531,1033.456,2363.773,456.356,1531.016,2633.717,511.198,1944.005,843.392,267.153,1193.419,1590.468,202.292,776.856,1547.662,278.027,1186.760,2668.040,537.487,3041.752,1380.701,334.082,1306.669,1962.510,371.717,1426.909,779.714,177.871,579.480,1887.950,213.717,791.530,1201.786,147.820,591.519,1509.036,109.981,331.066,345.559,58.849,225.361,547.718,23.908,146.009,420.491,45.827,165.211,365.121,36.725,129.702,312.572,42.756,187.437,90.000,0.000,10.000
827.622,233.648,807.111,1134.637,454.432,1991.923,2671.984,3492.043,12817.203,1009.357,394.176,1579.904,1282.118,613.082,4258.018,2179.427,1115.225,4751.033,1812.123,720.771,3326.015,2908.869,500.727,1818.569,1135.870,443.223,1816.664,1118.976,390.360,1578.586,2017.562,151.437,635.858,1598.411,338.153,1341.009,2053.806,652.366,2375.831,3559.781,365.173,1430.458,2044.867,124.499,550.803,927.119,63.842,253.733,582.165,67.842,250.016,336.683,67.152,261.871,551.805,59.791,251.858,381.616,63.508,267.258,60.000,0.000,40.000
991.069,57.300,265.860,1152.866,263.302,875.109,1540.270,562.876,2577.694,1062.450,954.459,3913.730,1694.893,391.607,1588.720,1336.830,991.260,4846.916,2428.639,701.024,3256.869,2039.443,722.545,2377.656,2806.382,3362.366,15167.734,683.139,169.352,820.838,2000.876,465.173,2103.098,1835.819,790.824,3072.246,3031.848,559.966,1999.665,2859.992,310.665,1311.109,2588.372,407.717,1500.465,541.087,79.971,459.231,470.409,61.032,268.827,466.178,48.190,174.439,800.467,502.661,1320.719,544.587,251.127,766.070,60.000,0.000,40.000
955.856,41.335,168.552,2578.626,1355.264,4114.645,468.769,75.754,377.526,1685.959,720.482,3137.084,1005.203,197.987,703.234,1190.942,975.324,3920.315,1462.524,370.809,1489.677,1924.134,293.337,1163.071,1479.450,390.534,1535.165,2367.808,638.439,2523.412,1426.210,218.909,685.330,3219.353,303.779,1063.512,1610.997,217.256,804.133,3022.127,373.471,1078.583,2168.616,74.018,268.806,836.781,45.613,246.840,788.261,37.899,191.765,281.495,45.447,205.341,301.780,30.729,109.428,332.858,36.134,132.752,60.000,0.000,40.000
1015.073,198.622,622.258,1487.590,161.227,487.313,914.925,70.919,292.196,949.861,214.069,702.684,2320.072,82.801,289.562,1713.885,106.263,446.537,1236.928,47.560,150.111,2115.062,156.008,574.248,1236.614,81.765,271.862,2898.946,180.699,528.692,2876.681,35.125,142.665,3333.151,108.436,347.927,5857.518,31.741,149.820,2634.305,48.440,204.838,756.953,24.285,94.750,402.496,55.958,359.836,721.117,61.109,335.434,362.283,42.645,192.019,372.665,16.795,62.709,278.649,22.670,111.012,100.000,0.000,0.000
1146.808,134.001,577.033,1972.417,413.070,2872.122,1053.078,317.698,1476.606,974.518,293.460,1266.640,2426.192,270.193,1156.315,785.497,341.598,1316.253,2386.254,342.043,1244.456,1756.977,211.550,858.954,1093.549,344.338,1081.211,1649.963,181.708,644.176,2075.963,304.495,1251.819,998.780,97.131,380.082,3151.720,525.746,2174.834,3925.339,475.422,1337.651,767.113,117.639,437.741,636.710,71.066,290.228,431.903,45.104,187.548,441.607,49.938,278.854,472.039,80.295,374.792,376.982,61.818,250.557,90.000,0.000,10.000
693.952,123.676,421.620,1580.606,307.999,949.583,1014.073,239.012,723.142,645.219,248.566,861.209,2291.334,195.154,762.493,694.887,111.210,432.463,1645.381,32.499,147.836,2536.552,36.916,142.155,2454.416,56.447,249.479,2996.986,414.497,1308.813,2798.080,123.987,465.870,3625.304,276.147,959.963,6353.033,572.604,1957.910,2749.473,81.319,363.619,619.292,22.115,86.763,454.075,103.062,369.826,774.175,99.146,569.500,281.853,19.657,125.644,427.772,49.469,172.250,193.247,25.033,103.196,100.000,0.000,0.000
979.261,34.896,156.213,1175.432,149.716,581.876,738.993,205.235,615.755,892.226,137.317,524.127,1675.234,145.063,624.329,461.576,173.951,736.582,812.472,253.786,977.205,2752.240,434.002,1826.364,1040.772,376.899,1471.353,1767.273,306.160,1109.363,4254.581,233.465,848.047,962.670,511.011,1668.317,3109.009,439.194,1711.028,3686.949,201.150,902.187,856.838,100.988,420.454,771.691,52.861,179.140,862.902,54.787,249.044,424.132,30.828,101.309,423.309,30.564,134.070,309.627,15.636,56.982,90.000,0.000,10.000
